criticality_rank,nearest_pharmacy_id,n_grid_squares,population_served,mean_dist_to_1st_km,mean_dist_to_2nd_km,mean_extra_distance_km,max_extra_distance_km,person_km_impact,namn,kommun,lan,lat,long
1125,1305,2,2730,1.3691251818778738,1.4674883596660375,0.09836317778816374,0.258132088670316,268.531475361687,Apoteket Stattena Helsingborg,Helsingborgs kommun,Skåne,56.05751916618699,12.701259094083138
1126,1190,55,1812,11.216912087676514,11.360542039863265,0.14362995218675073,0.19525343543756923,260.2574733623923,Kronans Apotek Nyköping Gustavsberg,Nyköpings kommun,Södermanlands,58.769875600968696,17.02510383131819
1127,682,33,5966,1.1911939608366753,1.2347150050934685,0.04352104425679345,0.12724198450939994,259.64655003602974,Kronans Apotek Knivsta,Knivsta kommun,Uppsala,59.72735336430058,17.786923027813543
1128,916,3,11057,0.6145688835043213,0.6380021823482531,0.023433298843931923,0.04579936444978139,259.1019853173553,Apoteket Mitt i City,Karlstads kommun,Värmlands,59.38002399739766,13.50097303379904
1129,1171,57,6079,1.5916190661817284,1.634220295218576,0.04260122903684742,0.11092473040980089,258.9728713149955,Emaus Apotek,Hallstahammars kommun,Västmanlands,59.61461566749012,16.226432010877154
1130,1104,5,2332,0.9296834381653362,1.0404848463106977,0.11080140814536167,0.12808148776666683,258.38888379498343,Apotek Hjärtat ICA Maxi Ingelsta Norrköping,Norrköpings kommun,Östergötlands,58.61795343577917,16.156499286279736
1131,1084,33,3227,2.954236152857316,3.0335846742283237,0.07934852137100724,0.1351187541556208,256.0576784642404,Apotek Hjärtat Väla Helsingborg,Helsingborgs kommun,Skåne,56.09139951069182,12.754817379508944
1132,1316,2,3419,0.37906169421088776,0.4535873498142511,0.0745256556033633,0.085524451836541,254.80321650789912,Kronans Apotek Huddinge sjukhus,Huddinge kommun,Stockholms,59.221510305269774,17.93662422519051
1133,1028,1,4491,0.790457484545514,0.8467325291251716,0.056275044579657596,0.056275044579657596,252.73122520724226,Apotek Hjärtat Linnégatan Limhamn,Malmö kommun,Skåne,55.58190101531443,12.933005229528476
1134,1155,83,5051,4.130298219945833,4.180025249494834,0.04972702954900162,0.08550888318575312,251.1712262520072,Kronans Apotek Kinna,Marks kommun,Västra Götalands,57.506881336105735,12.69174256262115
1135,1321,1,13252,0.3761936771625748,0.3949825055119624,0.01878882834938761,0.01878882834938761,248.9895532860846,Apoteket Hansa Malmö,Malmö kommun,Skåne,55.6034355999878,13.003518176126924
1136,1270,2,4362,0.9318258103372326,0.988572013587779,0.056746203250546585,0.06151389798637663,247.5269385788842,Apoteket Gallerian Västervik,Västerviks kommun,Kalmar,57.75736700934493,16.634433395791426
1137,941,1,7594,0.33571284339193996,0.367925976294199,0.03221313290225902,0.03221313290225902,244.626531259755,LloydsApotek Uppsala Centralstation,Uppsala kommun,Uppsala,59.85868142933244,17.646006707360876
1138,103,1,3525,0.2941606708509222,0.3634459980538602,0.06928532720293801,0.06928532720293801,244.23077839035648,Apotek Hjärtat Vasen Kista Galleria (Jan Stenbeckstorg),Stockholms kommun,Stockholms,59.40297636841363,17.945944825470097
1139,1390,1,849,0.6119273133266389,0.8917760254565378,0.2798487121298989,0.2798487121298989,237.5915565982842,VetApotek,Malmö kommun,Skåne,55.571059023917726,13.04454711135433
1140,1027,104,4815,5.995287756156924,6.044253223127572,0.04896546697064879,0.09011842057728359,235.76872346367392,Apotek Hjärtat Sala Torg,Sala kommun,Västmanlands,59.91969964536066,16.605694003148475
1141,148,27,7010,1.4007341476116055,1.4337983605980438,0.03306421298643824,0.0724830120183273,231.78013303493208,Apotek Hjärtat Nässjö,Nässjö kommun,Jönköpings,57.65379890759584,14.69689245118822
1142,1361,9,2911,1.149434222378536,1.228570743129211,0.07913652075067504,0.20686712693678788,230.36641190521505,ICA Kvantum Ludvika,Ludvika kommun,Dalarnas,60.151361365374605,15.194173039996759
1143,863,1,9283,0.3866817983946439,0.4114233390781664,0.024741540683522523,0.024741540683522523,229.67572216513958,Apoteket Frölunda Torg,Göteborgs kommun,Västra Götalands,57.652383437010094,11.912143982426347
1144,134,79,4183,3.4397306559370135,3.4945622388315147,0.054831582894500866,0.09573530195518032,229.36051124769713,Apotek Hjärtat Nya Torget Mariestad,Mariestads kommun,Västra Götalands,58.70980041134546,13.82240057785047
1145,964,4,442,0.5177388173042362,1.0354219917115872,0.5176831744073511,0.5311271854361941,228.8159630880492,Apotek Hjärtat ICA Maxi Botkyrka,Botkyrka kommun,Stockholms,59.237440391447365,17.832210435030774
1146,395,2,4209,0.4932033171628416,0.5474130676153423,0.054209750452500684,0.19075437510777915,228.16883965457538,Kronans Apotek Falkenberg Nygatan,Falkenbergs kommun,Hallands,56.90379997943205,12.4908978981824
1147,1224,1,5413,0.4006659593605499,0.44119001437589933,0.04052405501534945,0.04052405501534945,219.35670979808657,DOZ Apotek Malmö Central,Malmö kommun,Skåne,55.60890581234003,13.001668327831508
1148,902,2,9545,0.7966108599669025,0.8195081236142154,0.02289726364731289,0.05370382990873512,218.55438151360153,Apotek Hjärtat Vällingby City (Vällingbytorg),Stockholms kommun,Stockholms,59.36349601787912,17.873342177437127
1149,467,3,2547,0.9443131682623407,1.029886451849621,0.08557328358728017,0.13073290809421145,217.9551532968026,Apoteket Nova,Huddinge kommun,Stockholms,59.22041109211562,17.93516247712147
1150,524,2,764,1.2288582905976964,1.5126470712310083,0.2837887806333119,0.3769207538650189,216.81462840385032,Apoteket Ryhov,Jönköpings kommun,Jönköpings,57.76658698121145,14.194486713831074
1151,1163,1,3832,0.10395930381062113,0.16034948448437283,0.056390180673751705,0.056390180673751705,216.08717234181654,Apoteket Gallerian,Hässleholms kommun,Skåne,56.15857685177885,13.76740415430905
1152,654,38,5176,2.529156582444223,2.5706822910470577,0.04152570860283452,0.07449357781520716,214.93706772827147,Apoteket Väla,Helsingborgs kommun,Skåne,56.09189810399391,12.758019779900117
1153,873,6,8772,0.6757338869013294,0.7000559264808486,0.02432203957951915,0.06295811542138585,213.35293119154198,Apoteket Engelbrekt,Falu kommun,Dalarnas,60.6061227175573,15.631829874873329
1154,905,24,1356,2.153529786886098,2.3054001753908424,0.15187038850474424,0.7692150995155376,205.93624681243318,Apoteket Sambandsvägen Växjö,Växjö kommun,Kronobergs,56.87807698173686,14.773522058222873
1155,958,20,3685,2.503749033612713,2.5587759035215885,0.05502686990887536,0.0894587219864682,202.77401561420572,Apoteket Samarkand,Växjö kommun,Kronobergs,56.884486551801956,14.766049238301086
1156,1246,4,4855,0.5888730390415272,0.6305873350956525,0.04171429605412523,0.06331418427688468,202.52290734277798,DOZ Apotek Kungsbacka Hantverksgatan,Kungsbacka kommun,Hallands,57.47956919305669,12.081215911991345
1157,1013,2,3121,1.1801286126346346,1.2449786839778914,0.0648500713432567,0.10966409381372244,202.39707266230414,Kronans Apotek Sisjön Askim,Göteborgs kommun,Västra Götalands,57.64324365573563,11.948824594523842
1158,484,6,5877,0.9589393809114543,0.9933673523712198,0.03442797145976538,0.10771695415154081,202.33318826904113,Apoteket Kongahälla Center,Kungälvs kommun,Västra Götalands,57.873223166991444,11.968584416070899
1159,256,6,9768,1.0836713704691499,1.1043498397441782,0.020678469275028255,0.026378085869801726,201.987287878476,Apoteket Eken,Danderyds kommun,Stockholms,59.397895738461365,18.03660357133194
1160,962,52,3967,5.138371454241261,5.189274978833364,0.05090352459210325,0.17423915311126487,201.93428205687357,Apotek Hjärtat ICA Maxi Hälla Västerås,Västerås kommun,Västmanlands,59.6092738931876,16.61990663715632
1161,1283,1,3625,0.4080351696377364,0.4620659209536835,0.054030751315947145,0.054030751315947145,195.8614735203084,Apotek Hjärtat ICA Maxi Kalmar,Kalmar kommun,Kalmar,56.66990332950581,16.339615747940076
1162,1131,4,1421,1.0575898433317197,1.1939747741871594,0.1363849308554397,0.18942654353333754,193.80298674557983,LloydsApotek Teleborg Växjö,Växjö kommun,Kronobergs,56.859798458616204,14.819699831796573
1163,548,13,8528,2.0229742857916846,2.0452856171361216,0.02231133134443687,0.029873861063865803,190.27103370535764,Apoteket Spoven,Skellefteå kommun,Västerbottens,64.76539592947555,21.024732930441356
1164,1345,3,6837,1.126045423486083,1.1536441551570404,0.027598731670957263,0.04877570193422842,188.6925284343348,Kronans Apotek Östersund Mittpunkten,Östersunds kommun,Jämtlands,63.175701906167816,14.638116437499907
1165,575,134,12050,4.26291382763047,4.27846044175307,0.015546614122599705,0.02493283601761931,187.33670017732643,Kronans Apotek Skurup,Skurups kommun,Skåne,55.479001711240365,13.501399674748484
1166,951,1,7347,0.5228858388674651,0.548161121836549,0.02527528296908388,0.02527528296908388,185.69750397385926,Apotek Hjärtat Kronprinsen Malmö,Malmö kommun,Skåne,55.59870940372431,12.98491656812265
1167,1068,1,8886,0.36178134924399974,0.38223926016036053,0.02045791091636079,0.02045791091636079,181.78899640278198,LloydsApotek Farsta Centrum,Stockholms kommun,Stockholms,59.2429712980177,18.0912000667707
1168,1,16,3921,1.4042543163151353,1.4492873943115805,0.04503307799644501,0.08517399762410804,176.57469882406087,ICA Kvantum Avesta,Avesta kommun,Dalarnas,60.14540320593976,16.174105596148365
1169,956,1,5745,0.5101779362057908,0.5405878580959735,0.030409921890182764,0.030409921890182767,174.7050012591,Apotek Hjärtat Liljeholmstorget T-baneplan,Stockholms kommun,Stockholms,59.30989612753846,18.02182366969062
1170,396,1,8986,0.7482314293141757,0.7674944499156043,0.019263020601428593,0.019263020601428593,173.09750312443734,Kronans Apotek Helsingborg Södergatan,Helsingborgs kommun,Skåne,56.04005405392303,12.702586987974893
1171,910,1,6444,0.9553763491419,0.9821921327846835,0.026815783642783586,0.026815783642783586,172.80090979409744,Apoteket Freja,Eskilstuna kommun,Södermanlands,59.37100366487364,16.512496431899194
1172,205,1,7459,0.38324269064576627,0.4062954707765437,0.02305278013077744,0.02305278013077744,171.9506869954689,Apotek Hjärtat Järntorget Örebro,Örebro kommun,Örebro,59.27549665893576,15.214203099474467
1173,1117,26,3842,1.322406952978027,1.3662058634528043,0.04379891047477706,0.11704583734378371,168.27541404409348,Kronans Apotek Vetlanda,Vetlanda kommun,Jönköpings,57.42638215653611,15.090089446383333
1174,647,1,6643,0.3292474024342267,0.35439392870964465,0.025146526275418024,0.025146526275418024,167.04837404760192,Apoteket Vita Björn,Stockholms kommun,Stockholms,59.335927526646955,18.073738576218247
1175,180,139,7048,2.8710932689281488,2.894291108554075,0.023197839625926166,0.04258916439392113,163.49837368352763,Apotek Hjärtat Tomelilla,Tomelilla kommun,Skåne,55.54379556382148,13.952903074234932
1176,1263,20,2519,2.315279223106322,2.3795865499967634,0.06430732689044145,0.11139135837710601,161.99015643702202,Kronans Apotek Timrå,Timrå kommun,Västernorrlands,62.48580128708233,17.324322470135996
1177,1074,148,5676,4.5428981842682825,4.571007855033158,0.028109670764875253,0.0425901855437516,159.55049126143194,Apoteket Artemis,Tomelilla kommun,Skåne,55.54355745968064,13.953432406574004
1178,915,2,6342,0.5605573267168683,0.5852123442314704,0.024655017514602102,0.03328197113662523,156.36212107760653,Apoteket Kärnan,Östersunds kommun,Jämtlands,63.176106736499214,14.638488771814648
1179,324,4,3244,1.0497607250557868,1.096926467713149,0.0471657426573622,0.4296528111627982,153.00566918048298,Apoteket Karolinen,Solna kommun,Stockholms,59.35272672179541,18.03254804908645
1180,36,2,5060,1.079079134042992,1.1091691432830273,0.030090009240035465,0.033396647646437794,152.25544675457945,Apotek Hjärtat ICA Kvantum Ersboda,Umeå kommun,Västerbottens,63.850596784749094,20.29991344528762
1181,504,13,1829,2.5203624714671484,2.6029446082851826,0.08258213681803458,0.23997611273846298,151.04272824018526,Apoteket Amhult Torslanda,Göteborgs kommun,Västra Götalands,57.70895618436854,11.778138222785367
1182,285,3,4064,0.9592669236634209,0.9958964567455574,0.03662953308213658,0.10805708395351443,148.86242244580308,"Apoteksgruppen Varberg, Västra Vallgatan",Varbergs kommun,Hallands,57.10499927147431,12.248095439890879
1183,220,1,3843,0.8161364216906913,0.8548599798531032,0.03872355816241179,0.0387235581624118,148.81463401814852,Kronans Apotek Sickla Köpkvarter,Nacka kommun,Stockholms,59.3053909759385,18.12435234385603
1184,438,62,3103,3.8761029076671227,3.923728172560851,0.04762526489372877,0.08227354509815532,147.78119696524038,Apoteket Marieberg Galleria,Örebro kommun,Örebro,59.2171030358341,15.13695869333326
1185,1025,1,2190,0.8778449955291654,0.9446088803188829,0.06676388478971751,0.06676388478971751,146.21290768948134,LloydsApotek Enköping,Enköpings kommun,Uppsala,59.63563586862078,17.07887613758164
1186,907,1,7470,0.32838811784794786,0.34738022265830476,0.018992104810356847,0.018992104810356847,141.87102293336565,Apoteket Backaplan,Göteborgs kommun,Västra Götalands,57.721844433607245,11.951849275335036
1187,921,34,1760,3.6430173960521213,3.721394491644625,0.07837709559250389,0.17476546735293752,137.94368824280684,Apoteket Valbo,Gävle kommun,Gävleborgs,60.63281080809411,16.99419410821279
1188,309,1,2377,0.5399254366680273,0.5976695090490451,0.057744072381017864,0.057744072381017864,137.25766004967946,Apoteket Hjorten,Västerås kommun,Västmanlands,59.60970442284324,16.545595776411837
1189,1149,35,12633,2.1460252889880875,2.1567551175110706,0.010729828522983369,0.02013421281714356,135.5499237308489,Kronans Apotek Staffanstorp,Staffanstorps kommun,Skåne,55.642477168277814,13.205950270986788
1190,741,2,1229,0.9443897520020045,1.051942784559255,0.10755303255725072,0.1573879636598372,132.18267701286115,Kronans Apotek Giraffen,Kalmar kommun,Kalmar,56.67057887272207,16.336114744903046
1191,949,2,2530,0.34759003642244135,0.39931209268658685,0.05172205626414551,0.055341678945946354,130.85680234828814,Apotek Hjärtat Solkatten Köpcenter Lerum,Lerums kommun,Västra Götalands,57.7694939571656,12.26916428220663
1192,1303,1,5870,0.3189810743137081,0.3409891987501436,0.022008124436435513,0.022008124436435517,129.18769044187647,Kronans Apotek Uppsala Svartbäcksgatan,Uppsala kommun,Uppsala,59.86046832906357,17.6353060998723
1193,695,3,3045,1.0101024830216303,1.052487516558149,0.042385033536518915,0.05292070256739523,129.0624271187001,Kronans Apotek Kupolen,Borlänge kommun,Dalarnas,60.483711288114485,15.418222433028127
1194,1096,1,847,1.258227342969323,1.4091538940569466,0.15092655108762365,0.15092655108762365,127.83478877121723,Apoteket Boländerna,Uppsala kommun,Uppsala,59.84672396292113,17.692927412923044
1195,186,3,1828,0.9481791270074466,1.0152535091178887,0.06707438211044227,0.08824610208419514,122.61197049788848,Apotek Hjärtat Gränbystadens Galleria,Uppsala kommun,Uppsala,59.877258782625844,17.675006281319916
1196,166,31,8969,1.1999812232503466,1.2134876730697752,0.013506449819428704,0.020192314896507746,121.13934843045604,Apotek Hjärtat Staffanstorp,Staffanstorps kommun,Skåne,55.64257990757233,13.20621571092916
1197,311,1,5296,0.6394653546214193,0.6617940919488531,0.02232873732743379,0.02232873732743379,118.25299288608934,Apoteket Fruängstorget Hägersten,Stockholms kommun,Stockholms,59.28579056057422,17.96459049801186
1198,99,11,1165,1.6727565622006686,1.773748057891844,0.10099149569117556,0.12653710141570296,117.65509248021954,Apotek Hjärtat Bergvik Köpcenter Karlstad,Karlstads kommun,Värmlands,59.37729969343074,13.426743702737653
1199,1168,7,2423,2.613895769435827,2.662105592135155,0.04820982269932816,0.0703572184866581,116.81240040047213,Apotek Hjärtat ICA Maxi Boglundsgatan Örebro,Örebro kommun,Örebro,59.29646046596725,15.206258634293379
1200,1299,2,7675,0.9598430829440736,0.9742045349830765,0.014361452039002798,0.02893906088597853,110.22414439934647,Apoteket Mall of Scandinavia,Solna kommun,Stockholms,59.37074542524722,18.00338025836806
1201,1349,3,698,1.0321756345618445,1.189651285424086,0.15747565086224152,0.18136526433950995,109.91800430184458,ICA Kvantum Piteå,Piteå kommun,Norrbottens,65.31447855263042,21.480209834026986
1202,473,24,6162,2.5168718875811273,2.534018422338001,0.017146534756873583,0.026855527134747703,105.65694717185502,Kronans Apotek Tumba Centrum,Botkyrka kommun,Stockholms,59.199001448021825,17.835033858314404
1203,1370,8,367,0.8162925088368198,1.0925347829246226,0.2762422740878029,0.350489276480352,101.38091459022365,Apotek Äpplet,Trollhättans kommun,Västra Götalands,58.31714751754969,12.301726485831646
1204,1042,2,944,1.113277195575406,1.2201845084516698,0.10690731287626414,0.11207851789222034,100.92050335519335,Apoteket Stortorget Ystad,Ystads kommun,Skåne,55.429802611509345,13.820299881663487
1205,782,1,2450,0.6824823339941448,0.7217210222589917,0.03923868826484689,0.03923868826484689,96.13478624887487,Kronans Apotek Skellefteå Centrum,Skellefteå kommun,Västerbottens,64.75049953897829,20.952797419208352
1206,1116,3,1669,1.1250924614990145,1.1820148965271298,0.0569224350281149,0.0967836887764767,95.00354406192376,Apotek Hjärtat ICA Maxi Karlstad,Karlstads kommun,Värmlands,59.37652620609329,13.428891701207291
1207,1288,9,392,1.6738738893969172,1.9147654368064149,0.24089154740949775,0.5252940139728897,94.42948658452312,Apotek Hjärtat Norra Gränbystaden,Uppsala kommun,Uppsala,59.88588764427467,17.671713700257172
